Year,Location,Sex or gender,Age at divorce,Indicator,Unit Of Measure,VALUE
2014,Ontario,Males,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",13.3
2014,Ontario,Males,45 to 49 years,Number of divorces,Number,4185.0
2014,Ontario,Males,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",12.1
2014,Ontario,Males,50 to 54 years,Number of divorces,Number,3753.0
2014,Ontario,Males,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",9.8
2014,Ontario,Males,55 to 59 years,Number of divorces,Number,2463.0
2014,Ontario,Males,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",7.2
2014,Ontario,Males,60 to 64 years,Number of divorces,Number,1278.0
2014,Ontario,Males,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",4.3
2014,Ontario,Males,65 years and over,Number of divorces,Number,1212.0
2014,Ontario,Males,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.7
2014,Ontario,Females,All ages,Number of divorces,Number,25578.0
2014,Ontario,Females,All ages,Divorce rate,"Rate per 1,000 married persons",8.6
2014,Ontario,Females,Under 20 years,Number of divorces,Number,3.0
2014,Ontario,Females,Under 20 years,Divorce rate,"Rate per 1,000 married persons",3.6
2014,Ontario,Females,20 to 24 years,Number of divorces,Number,402.0
2014,Ontario,Females,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",13.9
2014,Ontario,Females,25 to 29 years,Number of divorces,Number,2127.0
2014,Ontario,Females,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",15.7
2014,Ontario,Females,30 to 34 years,Number of divorces,Number,3627.0
2014,Ontario,Females,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",14.0
2014,Ontario,Females,35 to 39 years,Number of divorces,Number,4230.0
2014,Ontario,Females,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",13.8
2014,Ontario,Females,40 to 44 years,Number of divorces,Number,4287.0
2014,Ontario,Females,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",12.8
2014,Ontario,Females,45 to 49 years,Number of divorces,Number,4143.0
2014,Ontario,Females,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",11.7
2014,Ontario,Females,50 to 54 years,Number of divorces,Number,3297.0
2014,Ontario,Females,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",8.7
2014,Ontario,Females,55 to 59 years,Number of divorces,Number,1860.0
2014,Ontario,Females,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",5.5
2014,Ontario,Females,60 to 64 years,Number of divorces,Number,954.0
2014,Ontario,Females,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",3.4
2014,Ontario,Females,65 years and over,Number of divorces,Number,648.0
2014,Ontario,Females,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.1
2015,Ontario,Both sexes,All ages,Number of divorces,Number,51318.0
2015,Ontario,Both sexes,All ages,Divorce rate,"Rate per 1,000 married persons",8.6
2015,Ontario,Both sexes,Under 20 years,Number of divorces,Number,9.0
2015,Ontario,Both sexes,Under 20 years,Divorce rate,"Rate per 1,000 married persons",8.7
2015,Ontario,Both sexes,20 to 24 years,Number of divorces,Number,435.0
2015,Ontario,Both sexes,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",11.8
2015,Ontario,Both sexes,25 to 29 years,Number of divorces,Number,3111.0
2015,Ontario,Both sexes,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",14.7
2015,Ontario,Both sexes,30 to 34 years,Number of divorces,Number,6516.0
2015,Ontario,Both sexes,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",14.2
2015,Ontario,Both sexes,35 to 39 years,Number of divorces,Number,7872.0
2015,Ontario,Both sexes,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",13.8
2015,Ontario,Both sexes,40 to 44 years,Number of divorces,Number,8391.0
2015,Ontario,Both sexes,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",13.1
2015,Ontario,Both sexes,45 to 49 years,Number of divorces,Number,8244.0
2015,Ontario,Both sexes,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",12.1
2015,Ontario,Both sexes,50 to 54 years,Number of divorces,Number,7476.0
2015,Ontario,Both sexes,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",9.8
2015,Ontario,Both sexes,55 to 59 years,Number of divorces,Number,4608.0
2015,Ontario,Both sexes,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",6.6
2015,Ontario,Both sexes,60 to 64 years,Number of divorces,Number,2589.0
2015,Ontario,Both sexes,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",4.4
2015,Ontario,Both sexes,65 years and over,Number of divorces,Number,2064.0
2015,Ontario,Both sexes,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.5
2015,Ontario,Males,All ages,Number of divorces,Number,25485.0
2015,Ontario,Males,All ages,Divorce rate,"Rate per 1,000 married persons",8.5
2015,Ontario,Males,Under 20 years,Number of divorces,Number,0.0
2015,Ontario,Males,Under 20 years,Divorce rate,"Rate per 1,000 married persons",0.0
2015,Ontario,Males,20 to 24 years,Number of divorces,Number,105.0
2015,Ontario,Males,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",8.8
2015,Ontario,Males,25 to 29 years,Number of divorces,Number,1173.0
2015,Ontario,Males,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",14.0
2015,Ontario,Males,30 to 34 years,Number of divorces,Number,2877.0
2015,Ontario,Males,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",14.0
2015,Ontario,Males,35 to 39 years,Number of divorces,Number,3744.0
2015,Ontario,Males,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",14.0
2015,Ontario,Males,40 to 44 years,Number of divorces,Number,4116.0
2015,Ontario,Males,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",13.3
2015,Ontario,Males,45 to 49 years,Number of divorces,Number,4119.0
2015,Ontario,Males,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",12.2
2015,Ontario,Males,50 to 54 years,Number of divorces,Number,3951.0
2015,Ontario,Males,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",10.3
2015,Ontario,Males,55 to 59 years,Number of divorces,Number,2559.0
2015,Ontario,Males,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",7.3
2015,Ontario,Males,60 to 64 years,Number of divorces,Number,1515.0
2015,Ontario,Males,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",5.0
2015,Ontario,Males,65 years and over,Number of divorces,Number,1326.0
2015,Ontario,Males,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.8
2015,Ontario,Females,All ages,Number of divorces,Number,25833.0
2015,Ontario,Females,All ages,Divorce rate,"Rate per 1,000 married persons",8.6
2015,Ontario,Females,Under 20 years,Number of divorces,Number,9.0
2015,Ontario,Females,Under 20 years,Divorce rate,"Rate per 1,000 married persons",11.5
2015,Ontario,Females,20 to 24 years,Number of divorces,Number,330.0
2015,Ontario,Females,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",13.3
2015,Ontario,Females,25 to 29 years,Number of divorces,Number,1938.0
2015,Ontario,Females,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",15.1
2015,Ontario,Females,30 to 34 years,Number of divorces,Number,3639.0
2015,Ontario,Females,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",14.3
2015,Ontario,Females,35 to 39 years,Number of divorces,Number,4128.0
2015,Ontario,Females,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",13.6
2015,Ontario,Females,40 to 44 years,Number of divorces,Number,4275.0
2015,Ontario,Females,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",12.9
2015,Ontario,Females,45 to 49 years,Number of divorces,Number,4125.0
2015,Ontario,Females,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",12.0
2015,Ontario,Females,50 to 54 years,Number of divorces,Number,3525.0
2015,Ontario,Females,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",9.3
2015,Ontario,Females,55 to 59 years,Number of divorces,Number,2049.0
2015,Ontario,Females,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",6.0
2015,Ontario,Females,60 to 64 years,Number of divorces,Number,1077.0
2015,Ontario,Females,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",3.7
2015,Ontario,Females,65 years and over,Number of divorces,Number,738.0
2015,Ontario,Females,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.2
2016,Ontario,Both sexes,All ages,Number of divorces,Number,49080.0
2016,Ontario,Both sexes,All ages,Divorce rate,"Rate per 1,000 married persons",8.1
2016,Ontario,Both sexes,Under 20 years,Number of divorces,Number,9.0
2016,Ontario,Both sexes,Under 20 years,Divorce rate,"Rate per 1,000 married persons",9.2
2016,Ontario,Both sexes,20 to 24 years,Number of divorces,Number,381.0
2016,Ontario,Both sexes,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",11.6
2016,Ontario,Both sexes,25 to 29 years,Number of divorces,Number,2751.0
2016,Ontario,Both sexes,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",13.2
2016,Ontario,Both sexes,30 to 34 years,Number of divorces,Number,5835.0
2016,Ontario,Both sexes,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",12.6
2016,Ontario,Both sexes,35 to 39 years,Number of divorces,Number,7257.0
2016,Ontario,Both sexes,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",12.6
2016,Ontario,Both sexes,40 to 44 years,Number of divorces,Number,7935.0
2016,Ontario,Both sexes,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",12.5
2016,Ontario,Both sexes,45 to 49 years,Number of divorces,Number,8010.0
2016,Ontario,Both sexes,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",11.8
2016,Ontario,Both sexes,50 to 54 years,Number of divorces,Number,7422.0
2016,Ontario,Both sexes,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",9.9
2016,Ontario,Both sexes,55 to 59 years,Number of divorces,Number,4839.0
2016,Ontario,Both sexes,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",6.8
2016,Ontario,Both sexes,60 to 64 years,Number of divorces,Number,2556.0
2016,Ontario,Both sexes,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",4.2
2016,Ontario,Both sexes,65 years and over,Number of divorces,Number,2085.0
2016,Ontario,Both sexes,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.5
2016,Ontario,Males,All ages,Number of divorces,Number,24402.0
2016,Ontario,Males,All ages,Divorce rate,"Rate per 1,000 married persons",8.1
2016,Ontario,Males,Under 20 years,Number of divorces,Number,3.0
2016,Ontario,Males,Under 20 years,Divorce rate,"Rate per 1,000 married persons",12.4
2016,Ontario,Males,20 to 24 years,Number of divorces,Number,114.0
2016,Ontario,Males,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",10.3
2016,Ontario,Males,25 to 29 years,Number of divorces,Number,996.0
2016,Ontario,Males,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",12.1
2016,Ontario,Males,30 to 34 years,Number of divorces,Number,2577.0
2016,Ontario,Males,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",12.3
2016,Ontario,Males,35 to 39 years,Number of divorces,Number,3462.0
2016,Ontario,Males,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",12.8
2016,Ontario,Males,40 to 44 years,Number of divorces,Number,3825.0
2016,Ontario,Males,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",12.5
2016,Ontario,Males,45 to 49 years,Number of divorces,Number,3984.0
2016,Ontario,Males,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",11.9
2016,Ontario,Males,50 to 54 years,Number of divorces,Number,3903.0
2016,Ontario,Males,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",10.4
2016,Ontario,Males,55 to 59 years,Number of divorces,Number,2673.0
2016,Ontario,Males,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",7.5
2016,Ontario,Males,60 to 64 years,Number of divorces,Number,1542.0
2016,Ontario,Males,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",5.0
2016,Ontario,Males,65 years and over,Number of divorces,Number,1323.0
2016,Ontario,Males,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.7
2016,Ontario,Females,All ages,Number of divorces,Number,24678.0
2016,Ontario,Females,All ages,Divorce rate,"Rate per 1,000 married persons",8.2
2016,Ontario,Females,Under 20 years,Number of divorces,Number,6.0
2016,Ontario,Females,Under 20 years,Divorce rate,"Rate per 1,000 married persons",8.2
2016,Ontario,Females,20 to 24 years,Number of divorces,Number,267.0
2016,Ontario,Females,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",12.2
2016,Ontario,Females,25 to 29 years,Number of divorces,Number,1755.0
2016,Ontario,Females,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",14.0
2016,Ontario,Females,30 to 34 years,Number of divorces,Number,3258.0
2016,Ontario,Females,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",12.8
2016,Ontario,Females,35 to 39 years,Number of divorces,Number,3795.0
2016,Ontario,Females,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",12.5
2016,Ontario,Females,40 to 44 years,Number of divorces,Number,4110.0
2016,Ontario,Females,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",12.6
2016,Ontario,Females,45 to 49 years,Number of divorces,Number,4026.0
2016,Ontario,Females,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",11.7
2016,Ontario,Females,50 to 54 years,Number of divorces,Number,3519.0
2016,Ontario,Females,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",9.4
2016,Ontario,Females,55 to 59 years,Number of divorces,Number,2166.0
2016,Ontario,Females,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",6.2
2016,Ontario,Females,60 to 64 years,Number of divorces,Number,1014.0
2016,Ontario,Females,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",3.4
2016,Ontario,Females,65 years and over,Number of divorces,Number,762.0
2016,Ontario,Females,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.2
2017,Ontario,Both sexes,All ages,Number of divorces,Number,50397.0
2017,Ontario,Both sexes,All ages,Divorce rate,"Rate per 1,000 married persons",8.2
2017,Ontario,Both sexes,Under 20 years,Number of divorces,Number,3.0
2017,Ontario,Both sexes,Under 20 years,Divorce rate,"Rate per 1,000 married persons",3.0
2017,Ontario,Both sexes,20 to 24 years,Number of divorces,Number,411.0
2017,Ontario,Both sexes,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",12.2
2017,Ontario,Both sexes,25 to 29 years,Number of divorces,Number,2682.0
2017,Ontario,Both sexes,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",12.6
2017,Ontario,Both sexes,30 to 34 years,Number of divorces,Number,6096.0
2017,Ontario,Both sexes,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",12.9
2017,Ontario,Both sexes,35 to 39 years,Number of divorces,Number,7632.0
2017,Ontario,Both sexes,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",13.1
2017,Ontario,Both sexes,40 to 44 years,Number of divorces,Number,8088.0
2017,Ontario,Both sexes,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",12.8
2017,Ontario,Both sexes,45 to 49 years,Number of divorces,Number,8085.0
2017,Ontario,Both sexes,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",12.0
2017,Ontario,Both sexes,50 to 54 years,Number of divorces,Number,7326.0
2017,Ontario,Both sexes,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",10.0
2017,Ontario,Both sexes,55 to 59 years,Number of divorces,Number,5022.0
2017,Ontario,Both sexes,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",7.0
2017,Ontario,Both sexes,60 to 64 years,Number of divorces,Number,2826.0
2017,Ontario,Both sexes,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",4.5
2017,Ontario,Both sexes,65 years and over,Number of divorces,Number,2223.0
2017,Ontario,Both sexes,65 years and over,Divorce rate,"Rate per 1,000 married persons",1.6
2017,Ontario,Males,All ages,Number of divorces,Number,25113.0
2017,Ontario,Males,All ages,Divorce rate,"Rate per 1,000 married persons",8.2
2017,Ontario,Males,Under 20 years,Number of divorces,Number,0.0
2017,Ontario,Males,Under 20 years,Divorce rate,"Rate per 1,000 married persons",0.0
2017,Ontario,Males,20 to 24 years,Number of divorces,Number,105.0
2017,Ontario,Males,20 to 24 years,Divorce rate,"Rate per 1,000 married persons",9.3
2017,Ontario,Males,25 to 29 years,Number of divorces,Number,996.0
2017,Ontario,Males,25 to 29 years,Divorce rate,"Rate per 1,000 married persons",11.7
2017,Ontario,Males,30 to 34 years,Number of divorces,Number,2730.0
2017,Ontario,Males,30 to 34 years,Divorce rate,"Rate per 1,000 married persons",12.7
2017,Ontario,Males,35 to 39 years,Number of divorces,Number,3660.0
2017,Ontario,Males,35 to 39 years,Divorce rate,"Rate per 1,000 married persons",13.3
2017,Ontario,Males,40 to 44 years,Number of divorces,Number,3912.0
2017,Ontario,Males,40 to 44 years,Divorce rate,"Rate per 1,000 married persons",12.8
2017,Ontario,Males,45 to 49 years,Number of divorces,Number,4068.0
2017,Ontario,Males,45 to 49 years,Divorce rate,"Rate per 1,000 married persons",12.3
2017,Ontario,Males,50 to 54 years,Number of divorces,Number,3831.0
2017,Ontario,Males,50 to 54 years,Divorce rate,"Rate per 1,000 married persons",10.4
2017,Ontario,Males,55 to 59 years,Number of divorces,Number,2763.0
2017,Ontario,Males,55 to 59 years,Divorce rate,"Rate per 1,000 married persons",7.6
2017,Ontario,Males,60 to 64 years,Number of divorces,Number,1617.0
2017,Ontario,Males,60 to 64 years,Divorce rate,"Rate per 1,000 married persons",5.1
2017,Ontario,Males,65 years and over,Number of divorces,Number,1431.0
